,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
100170,cuddymi01,2015,1,NYN,NL,117,379,44,98,18,1,10,41.0,2.0,0.0,24,88.0,0.0,4.0,0.0,1.0,13.0
100179,darnatr01,2015,1,NYN,NL,67,239,31,64,14,1,12,41.0,0.0,0.0,23,49.0,0.0,4.0,0.0,2.0,7.0
100182,davisch02,2015,1,BAL,AL,160,573,100,150,31,0,47,117.0,2.0,3.0,84,208.0,6.0,8.0,0.0,5.0,6.0
100183,davisik02,2015,1,OAK,AL,74,214,19,49,17,0,3,20.0,0.0,0.0,23,44.0,0.0,0.0,0.0,2.0,5.0
100184,daviskh01,2015,1,MIL,NL,121,392,54,97,16,2,27,66.0,6.0,2.0,44,122.0,1.0,1.0,0.0,3.0,9.0
100185,davisra01,2015,1,DET,AL,112,341,55,88,16,11,8,30.0,18.0,8.0,22,76.0,0.0,3.0,1.0,3.0,5.0
100187,deazaal01,2015,1,BAL,AL,30,103,16,22,4,1,3,7.0,2.0,2.0,7,34.0,2.0,2.0,0.0,0.0,1.0
100188,deazaal01,2015,2,BOS,AL,60,161,23,47,9,5,4,25.0,3.0,1.0,12,36.0,1.0,2.0,2.0,1.0,2.0
100195,dejesda01,2015,1,TBA,AL,82,232,24,60,8,2,5,26.0,3.0,2.0,19,39.0,1.0,4.0,0.0,2.0,4.0
100197,dejesiv02,2015,1,CIN,NL,76,201,15,49,10,2,4,28.0,0.0,2.0,19,55.0,0.0,1.0,0.0,1.0,3.0
100204,denorch01,2015,1,CHN,NL,103,212,18,57,11,1,3,18.0,0.0,1.0,15,56.0,1.0,1.0,2.0,1.0,7.0
100206,descada01,2015,1,COL,NL,101,185,22,38,3,2,5,22.0,1.0,2.0,20,45.0,6.0,0.0,4.0,0.0,3.0
100208,deshide02,2015,1,TEX,AL,121,425,83,111,22,10,2,37.0,25.0,8.0,53,101.0,1.0,3.0,7.0,4.0,1.0
100209,desmoia01,2015,1,WAS,NL,156,583,69,136,27,2,19,62.0,13.0,5.0,45,187.0,0.0,3.0,6.0,4.0,9.0
100218,dickeco01,2015,1,COL,NL,65,224,30,68,18,2,10,31.0,0.0,1.0,10,56.0,0.0,0.0,0.0,0.0,3.0
100222,dietrde01,2015,1,MIA,NL,90,250,38,64,14,3,10,24.0,0.0,2.0,23,65.0,2.0,13.0,0.0,3.0,4.0
100226,donaljo02,2015,1,TOR,AL,158,620,122,184,41,2,41,123.0,6.0,0.0,73,133.0,0.0,6.0,2.0,10.0,16.0
100231,doziebr01,2015,1,MIN,AL,157,628,101,148,39,4,28,77.0,12.0,4.0,61,148.0,2.0,7.0,0.0,8.0,10.0
100234,drewst01,2015,1,NYA,AL,131,383,43,77,16,1,17,44.0,0.0,2.0,37,71.0,1.0,1.0,4.0,3.0,7.0
100236,dudalu01,2015,1,NYN,NL,135,471,67,115,33,0,27,73.0,0.0,2.0,66,138.0,7.0,14.0,0.0,3.0,12.0
100240,duffyma01,2015,1,SFN,NL,149,573,77,169,28,6,12,77.0,12.0,0.0,30,96.0,0.0,5.0,2.0,2.0,22.0
100247,dysonja01,2015,1,KCA,AL,90,200,31,50,8,6,2,18.0,26.0,3.0,14,37.0,0.0,4.0,6.0,1.0,3.0
100251,eatonad02,2015,1,CHA,AL,153,610,98,175,28,9,14,56.0,18.0,8.0,58,131.0,2.0,14.0,5.0,2.0,5.0
100258,ellisaj01,2015,1,LAN,NL,63,181,24,43,9,0,7,21.0,0.0,0.0,32,38.0,1.0,1.0,3.0,0.0,4.0
100259,ellsbja01,2015,1,NYA,AL,111,452,66,116,15,2,7,33.0,21.0,9.0,35,86.0,1.0,7.0,1.0,3.0,6.0
100260,elmorja01,2015,1,TBA,AL,51,141,10,29,5,0,2,16.0,1.0,1.0,12,25.0,1.0,0.0,2.0,3.0,6.0
100261,encared01,2015,1,TOR,AL,146,528,94,146,31,0,39,111.0,3.0,2.0,77,98.0,5.0,9.0,0.0,10.0,14.0
100264,escobal02,2015,1,KCA,AL,148,612,76,157,20,5,3,47.0,17.0,5.0,26,75.0,1.0,8.0,11.0,5.0,10.0
100265,escobed01,2015,1,MIN,AL,127,409,48,107,31,4,12,58.0,2.0,3.0,28,86.0,1.0,2.0,2.0,5.0,7.0
100266,escobyu01,2015,1,WAS,NL,139,535,75,168,25,1,9,56.0,2.0,2.0,45,70.0,0.0,8.0,1.0,2.0,24.0
100267,espinda01,2015,1,WAS,NL,118,367,59,88,21,1,13,37.0,5.0,2.0,33,106.0,5.0,6.0,3.0,3.0,6.0
100269,ethiean01,2015,1,LAN,NL,142,395,54,116,20,7,14,53.0,2.0,3.0,43,75.0,2.0,4.0,0.0,3.0,11.0
100275,feathta01,2015,1,LAA,AL,101,154,23,25,5,1,2,9.0,4.0,2.0,7,46.0,0.0,3.0,4.0,1.0,3.0
100284,fieldpr01,2015,1,TEX,AL,158,613,78,187,28,0,23,98.0,0.0,0.0,64,88.0,14.0,11.0,0.0,5.0,21.0
100293,flahery01,2015,1,BAL,AL,91,267,34,54,8,3,9,31.0,0.0,0.0,26,81.0,2.0,4.0,2.0,2.0,8.0
100297,florewi01,2015,1,NYN,NL,137,483,55,127,22,0,16,59.0,0.0,1.0,19,63.0,2.0,4.0,2.0,2.0,12.0
100299,flowety01,2015,1,CHA,AL,112,331,21,79,12,0,9,39.0,0.0,1.0,21,104.0,0.0,6.0,2.0,1.0,8.0
100302,forsylo01,2015,1,TBA,AL,153,540,69,152,33,2,17,68.0,9.0,4.0,55,111.0,2.0,14.0,0.0,6.0,12.0
100303,fowlede01,2015,1,CHN,NL,156,596,102,149,29,8,17,46.0,20.0,7.0,84,154.0,1.0,5.0,2.0,3.0,4.0
100305,francje02,2015,1,PHI,NL,119,326,34,84,16,1,13,45.0,0.0,2.0,13,77.0,0.0,1.0,0.0,3.0,10.0
100306,francma02,2015,1,PHI,NL,80,304,45,85,22,1,14,50.0,1.0,0.0,26,52.0,2.0,4.0,0.0,1.0,8.0
100308,frankni01,2015,1,TBA,AL,44,101,11,16,4,1,3,7.0,1.0,0.0,7,37.0,0.0,0.0,1.0,0.0,2.0
100311,frazito01,2015,1,CIN,NL,157,619,82,158,43,1,35,89.0,13.0,8.0,44,137.0,3.0,7.0,1.0,7.0,19.0
100312,freemfr01,2015,1,ATL,NL,118,416,62,115,27,0,18,66.0,3.0,1.0,56,98.0,4.0,7.0,0.0,2.0,6.0
100314,freesda01,2015,1,LAA,AL,121,424,53,109,27,0,14,56.0,1.0,1.0,31,107.0,0.0,12.0,0.0,3.0,12.0
100320,fuldsa01,2015,1,OAK,AL,120,290,34,57,16,3,2,22.0,9.0,3.0,30,55.0,1.0,2.0,2.0,1.0,6.0
100324,gallojo01,2015,1,TEX,AL,36,108,16,22,3,1,6,14.0,3.0,0.0,15,57.0,3.0,0.0,0.0,0.0,0.0
100325,galvifr01,2015,1,PHI,NL,151,559,63,147,14,5,7,50.0,10.0,1.0,30,103.0,1.0,3.0,7.0,4.0,11.0
100327,garciad01,2015,1,ATL,NL,58,191,20,53,12,0,10,26.0,0.0,0.0,5,35.0,0.0,0.0,0.0,2.0,9.0
100328,garciav01,2015,1,CHA,AL,148,553,66,142,17,2,13,59.0,7.0,7.0,36,141.0,3.0,8.0,0.0,4.0,13.0
100336,gardnbr01,2015,1,NYA,AL,151,571,94,148,26,3,16,66.0,20.0,5.0,68,135.0,1.0,6.0,8.0,3.0,8.0
100339,gattiev01,2015,1,HOU,AL,153,566,66,139,20,11,27,88.0,0.0,1.0,30,119.0,3.0,3.0,0.0,5.0,13.0
100344,gennesc01,2015,1,MIL,NL,114,375,42,99,18,4,6,29.0,1.0,3.0,12,68.0,5.0,4.0,0.0,0.0,11.0
100348,giavojo01,2015,1,LAA,AL,129,453,51,123,25,5,4,49.0,2.0,1.0,32,59.0,0.0,2.0,9.0,6.0,7.0
100351,gillaco01,2015,1,CHA,AL,58,173,10,41,11,1,3,15.0,0.0,1.0,9,34.0,1.0,1.0,0.0,2.0,2.0
100353,gilleco01,2015,1,MIA,NL,67,145,17,42,10,2,2,16.0,4.0,1.0,10,27.0,0.0,0.0,1.0,1.0,5.0
100360,goinsry01,2015,1,TOR,AL,128,376,52,94,16,4,5,45.0,2.0,1.0,39,83.0,0.0,1.0,7.0,5.0,12.0
100361,goldspa01,2015,1,ARI,NL,159,567,103,182,38,2,33,110.0,21.0,5.0,118,151.0,29.0,2.0,0.0,7.0,16.0
100363,gomesjo01,2015,1,ATL,NL,83,195,27,43,7,0,7,22.0,1.0,1.0,28,67.0,1.0,3.0,0.0,2.0,5.0
100365,gomesya01,2015,1,CLE,AL,95,363,38,84,22,0,12,45.0,0.0,0.0,13,104.0,1.0,7.0,0.0,6.0,11.0
100366,gomezca01,2015,1,MIL,NL,74,286,42,75,20,1,8,43.0,7.0,6.0,23,70.0,0.0,5.0,0.0,0.0,4.0
100367,gomezca01,2015,2,HOU,AL,41,149,19,36,9,0,4,13.0,10.0,3.0,8,31.0,1.0,2.0,3.0,1.0,1.0
100368,gomezhe01,2015,1,MIL,NL,66,127,15,23,11,2,1,7.0,0.0,0.0,3,40.0,0.0,2.0,2.0,0.0,1.0
100370,gonzaad01,2015,1,LAN,NL,156,571,76,157,33,0,28,90.0,0.0,1.0,62,107.0,10.0,6.0,0.0,3.0,21.0
100371,gonzaca01,2015,1,COL,NL,153,554,87,150,25,2,40,97.0,2.0,0.0,46,133.0,6.0,1.0,1.0,6.0,11.0
100374,gonzama01,2015,1,HOU,AL,120,344,44,96,18,1,12,34.0,4.0,5.0,16,74.0,0.0,3.0,7.0,0.0,9.0
100379,gordoal01,2015,1,KCA,AL,104,354,40,96,18,0,13,48.0,2.0,5.0,49,92.0,7.0,14.0,0.0,5.0,2.0
100380,gordode01,2015,1,MIA,NL,145,615,88,205,24,8,4,46.0,58.0,20.0,25,91.0,2.0,2.0,6.0,5.0,6.0
100383,gosean01,2015,1,DET,AL,140,485,73,123,24,8,5,26.0,23.0,11.0,45,145.0,0.0,3.0,2.0,0.0,11.0
100384,gosewtu01,2015,1,ARI,NL,38,128,9,27,6,0,1,13.0,2.0,1.0,8,23.0,0.0,1.0,0.0,1.0,2.0
100390,grandcu01,2015,1,NYN,NL,157,580,98,150,33,2,26,70.0,11.0,6.0,91,151.0,3.0,7.0,0.0,4.0,3.0
100391,grandya01,2015,1,LAN,NL,115,355,43,83,12,0,16,47.0,0.0,1.0,65,92.0,1.0,2.0,1.0,3.0,16.0
100400,gregodi01,2015,1,NYA,AL,155,525,57,139,24,2,9,56.0,5.0,3.0,33,85.0,0.0,11.0,3.0,6.0,4.0
100402,grichra01,2015,1,SLN,NL,103,323,49,89,23,7,17,47.0,4.0,2.0,22,110.0,2.0,4.0,0.0,1.0,6.0
100407,guerral01,2015,1,LAN,NL,106,219,25,51,9,1,11,36.0,1.0,0.0,7,57.0,0.0,2.0,0.0,2.0,7.0
100415,gutiefr01,2015,1,SEA,AL,59,171,27,50,11,0,15,35.0,0.0,0.0,14,54.0,1.0,3.0,0.0,1.0,5.0
100416,guyerbr01,2015,1,TBA,AL,128,332,51,88,21,2,8,28.0,10.0,4.0,25,61.0,0.0,24.0,3.0,1.0,5.0
100417,gyorkje01,2015,1,SDN,NL,128,421,34,104,15,0,16,57.0,0.0,1.0,27,107.0,1.0,5.0,0.0,5.0,13.0
100425,hamilbi02,2015,1,CIN,NL,114,412,56,93,8,3,4,28.0,57.0,8.0,28,75.0,0.0,1.0,9.0,4.0,5.0
100426,hamiljo03,2015,1,TEX,AL,50,170,22,43,8,0,8,25.0,0.0,0.0,10,52.0,0.0,0.0,0.0,2.0,1.0
100430,hanigry01,2015,1,BOS,AL,54,174,28,43,8,0,2,16.0,0.0,0.0,20,39.0,0.0,4.0,1.0,1.0,6.0
100435,hardyjj01,2015,1,BAL,AL,114,411,45,90,14,0,8,37.0,0.0,0.0,20,88.0,0.0,0.0,2.0,4.0,11.0
100438,harpebr03,2015,1,WAS,NL,153,521,118,172,38,1,42,99.0,6.0,4.0,124,131.0,15.0,5.0,0.0,4.0,15.0
100439,harrijo05,2015,1,PIT,NL,114,418,57,120,29,1,4,28.0,10.0,8.0,19,71.0,1.0,7.0,3.0,2.0,4.0
100450,headlch01,2015,1,NYA,AL,156,580,74,150,29,1,11,62.0,0.0,2.0,51,135.0,0.0,7.0,0.0,4.0,17.0
100453,hechaad01,2015,1,MIA,NL,130,470,54,132,17,6,5,48.0,7.0,2.0,23,78.0,4.0,2.0,0.0,4.0,18.0
100454,hedgeau01,2015,1,SDN,NL,56,137,13,23,2,0,3,11.0,0.0,0.0,8,38.0,1.0,1.0,3.0,3.0,1.0
100460,hernace02,2015,1,PHI,NL,127,405,57,110,20,4,1,35.0,19.0,5.0,40,86.0,1.0,2.0,4.0,1.0,6.0
100462,hernaen02,2015,1,LAN,NL,76,202,24,62,12,2,7,22.0,0.0,2.0,11,46.0,0.0,2.0,1.0,2.0,3.0
100467,herreel01,2015,1,MIL,NL,83,256,29,62,18,0,7,33.0,3.0,1.0,18,72.0,1.0,0.0,1.0,2.0,4.0
100468,herrejo03,2015,1,CHN,NL,73,126,14,29,5,1,2,14.0,3.0,0.0,2,23.0,1.0,0.0,4.0,0.0,3.0
100470,herreod01,2015,1,PHI,NL,147,495,64,147,30,3,8,41.0,16.0,8.0,28,129.0,0.0,8.0,5.0,1.0,6.0
100471,herrmch01,2015,1,MIN,AL,45,103,13,15,5,1,2,10.0,0.0,0.0,7,37.0,0.0,2.0,1.0,0.0,1.0
100474,heywaja01,2015,1,SLN,NL,154,547,79,160,33,4,13,60.0,23.0,3.0,56,90.0,4.0,2.0,0.0,3.0,13.0
100475,hicksaa01,2015,1,MIN,AL,97,352,48,90,11,3,11,33.0,13.0,3.0,34,66.0,2.0,2.0,0.0,2.0,6.0
100477,hillaa01,2015,1,ARI,NL,116,313,32,72,18,0,6,39.0,7.0,2.0,31,54.0,0.0,1.0,0.0,8.0,9.0
100487,hollima01,2015,1,SLN,NL,73,229,24,64,16,1,4,35.0,2.0,1.0,39,49.0,5.0,6.0,0.0,3.0,9.0
100489,holtbr01,2015,1,BOS,AL,129,454,56,127,27,6,2,45.0,8.0,1.0,46,97.0,0.0,3.0,4.0,2.0,7.0
100493,hosmeer01,2015,1,KCA,AL,158,599,98,178,33,5,18,93.0,7.0,3.0,61,108.0,6.0,3.0,1.0,3.0,16.0
100496,howarry01,2015,1,PHI,NL,129,467,53,107,29,1,23,77.0,0.0,0.0,27,138.0,2.0,5.0,0.0,3.0,11.0
100503,hundlni01,2015,1,COL,NL,103,366,45,110,21,5,10,43.0,5.0,6.0,21,76.0,0.0,1.0,0.0,1.0,8.0
100504,hunteto01,2015,1,MIN,AL,139,521,67,125,22,0,22,81.0,2.0,5.0,35,105.0,1.0,6.0,0.0,5.0,14.0
100509,iannech01,2015,1,LAA,AL,92,272,28,51,10,0,10,34.0,0.0,1.0,41,83.0,1.0,1.0,0.0,3.0,11.0
100511,iglesjo01,2015,1,DET,AL,120,416,44,125,17,3,2,23.0,11.0,8.0,25,44.0,2.0,6.0,4.0,3.0,10.0
100513,inciaen01,2015,1,ARI,NL,132,524,73,159,27,5,6,45.0,21.0,10.0,26,58.0,0.0,4.0,2.0,5.0,8.0
100514,infanom01,2015,1,KCA,AL,124,440,39,97,23,7,2,44.0,2.0,2.0,9,69.0,0.0,0.0,2.0,4.0,8.0
100518,jacksau01,2015,1,SEA,AL,107,419,46,114,18,3,8,38.0,15.0,9.0,24,107.0,0.0,1.0,3.0,1.0,4.0
100530,jasojo01,2015,1,TBA,AL,70,185,23,53,17,0,5,22.0,1.0,2.0,28,39.0,1.0,1.0,0.0,2.0,5.0
100531,jayjo02,2015,1,SLN,NL,79,210,25,44,5,1,1,10.0,0.0,2.0,19,36.0,5.0,11.0,3.0,2.0,7.0
100544,johnsch05,2015,1,ATL,NL,56,153,12,36,7,0,2,11.0,2.0,1.0,7,49.0,0.0,1.0,0.0,1.0,3.0
100550,johnske05,2015,1,ATL,NL,62,182,20,50,5,0,9,34.0,1.0,1.0,13,43.0,1.0,0.0,0.0,1.0,4.0
100551,johnske05,2015,2,NYN,NL,49,128,18,32,6,0,5,13.0,1.0,0.0,10,38.0,1.0,0.0,0.0,0.0,4.0
100552,johnsmi04,2015,1,CHA,AL,36,100,10,23,4,0,0,4.0,3.0,2.0,9,30.0,0.0,2.0,2.0,0.0,0.0
100555,jonesad01,2015,1,BAL,AL,137,546,74,147,25,3,27,82.0,3.0,1.0,24,102.0,3.0,8.0,0.0,3.0,21.0
100556,jonesga02,2015,1,NYA,AL,57,144,12,31,4,1,5,17.0,0.0,0.0,8,37.0,0.0,0.0,0.0,0.0,1.0
100560,josepca01,2015,1,BAL,AL,100,320,38,75,16,1,11,49.0,0.0,0.0,27,72.0,2.0,3.0,3.0,1.0,7.0
100561,joycema01,2015,1,LAA,AL,93,247,17,43,12,1,5,21.0,0.0,3.0,30,67.0,1.0,4.0,1.0,2.0,5.0
100564,kangju01,2015,1,PIT,NL,126,421,60,121,24,2,15,58.0,5.0,4.0,28,99.0,0.0,17.0,0.0,1.0,10.0
100575,kempma01,2015,1,SDN,NL,154,596,80,158,31,3,23,100.0,12.0,2.0,39,147.0,0.0,5.0,0.0,8.0,17.0
100576,kendrho01,2015,1,LAN,NL,117,464,64,137,22,2,9,54.0,6.0,2.0,27,82.0,1.0,2.0,1.0,1.0,17.0
100583,kiermke01,2015,1,TBA,AL,151,505,62,133,25,12,10,40.0,18.0,5.0,24,95.0,0.0,2.0,2.0,2.0,7.0
100585,kinslia01,2015,1,DET,AL,154,624,94,185,35,7,11,73.0,10.0,6.0,43,80.0,0.0,3.0,0.0,5.0,13.0
100587,kipnija01,2015,1,CLE,AL,141,565,86,171,43,7,9,52.0,12.0,8.0,57,107.0,6.0,9.0,4.0,6.0,5.0
100607,lagarju01,2015,1,NYN,NL,143,441,47,114,16,5,6,41.0,7.0,3.0,16,87.0,2.0,4.0,1.0,3.0,6.0
100612,lambja01,2015,1,ARI,NL,107,350,38,92,15,5,6,34.0,3.0,2.0,36,97.0,3.0,1.0,0.0,3.0,5.0
100615,larocad01,2015,1,CHA,AL,127,429,41,89,21,0,12,44.0,0.0,0.0,49,133.0,0.0,4.0,0.0,2.0,10.0
100622,lawribr01,2015,1,OAK,AL,149,562,64,146,29,3,16,60.0,5.0,2.0,28,144.0,1.0,5.0,3.0,4.0,8.0
100631,lemahdj01,2015,1,COL,NL,150,564,85,170,21,5,6,61.0,23.0,3.0,50,107.0,4.0,1.0,3.0,2.0,20.0
100635,leonsa01,2015,1,BOS,AL,41,114,8,21,2,0,0,3.0,0.0,1.0,7,28.0,1.0,1.0,6.0,0.0,4.0
100640,lindad01,2015,1,MIL,NL,149,502,72,139,32,0,20,87.0,0.0,0.0,66,100.0,11.0,1.0,0.0,3.0,7.0
100642,lindofr01,2015,1,CLE,AL,99,390,50,122,22,4,12,51.0,12.0,2.0,27,69.0,0.0,1.0,13.0,7.0,12.0
100645,lobatjo01,2015,1,WAS,NL,44,136,11,27,4,0,3,20.0,0.0,0.0,15,40.0,1.0,1.0,1.0,2.0,5.0
100653,loneyja01,2015,1,TBA,AL,104,361,25,101,16,0,4,32.0,2.0,4.0,23,34.0,5.0,1.0,0.0,3.0,10.0
100654,longoev01,2015,1,TBA,AL,160,604,74,163,35,1,21,73.0,3.0,1.0,51,132.0,8.0,6.0,0.0,9.0,11.0
100658,loughda01,2015,1,BAL,AL,84,134,14,27,1,1,4,12.0,2.0,4.0,5,36.0,0.0,2.0,3.0,0.0,0.0
100662,lowrije01,2015,1,HOU,AL,69,230,35,51,14,0,9,30.0,1.0,0.0,28,43.0,5.0,3.0,0.0,2.0,3.0
100663,lucrojo01,2015,1,MIL,NL,103,371,51,98,20,3,7,43.0,1.0,0.0,36,64.0,0.0,1.0,1.0,6.0,18.0
100669,machama01,2015,1,BAL,AL,162,633,102,181,30,1,35,86.0,20.0,8.0,70,111.0,2.0,4.0,2.0,4.0,17.0
100673,mahtomi01,2015,1,TBA,AL,41,105,22,31,5,1,9,19.0,4.0,3.0,6,31.0,0.0,3.0,1.0,0.0,0.0
100675,maldoma01,2015,1,MIL,NL,79,229,19,48,7,0,4,22.0,0.0,1.0,23,65.0,3.0,1.0,1.0,2.0,6.0
100681,marisja01,2015,1,HOU,AL,133,339,46,80,15,4,9,36.0,24.0,9.0,18,105.0,0.0,5.0,6.0,4.0,2.0
100682,markani01,2015,1,ATL,NL,156,612,73,181,38,1,3,53.0,2.0,1.0,70,83.0,11.0,3.0,0.0,1.0,17.0
100689,marteke01,2015,1,SEA,AL,57,219,25,62,14,3,2,17.0,8.0,4.0,24,43.0,0.0,0.0,2.0,2.0,1.0
100690,martest01,2015,1,PIT,NL,153,579,84,166,30,2,19,81.0,30.0,10.0,27,123.0,3.0,19.0,3.0,5.0,14.0
100695,martijd02,2015,1,DET,AL,158,596,93,168,33,2,38,102.0,3.0,2.0,53,178.0,7.0,5.0,0.0,3.0,11.0
100696,martile01,2015,1,TEX,AL,95,288,26,63,12,0,5,25.0,14.0,5.0,16,69.0,1.0,2.0,3.0,1.0,5.0
100700,martiru01,2015,1,TOR,AL,129,441,76,106,23,2,23,77.0,4.0,5.0,53,106.0,1.0,8.0,0.0,5.0,22.0
100701,martivi01,2015,1,DET,AL,120,440,39,108,20,0,11,64.0,0.0,0.0,31,52.0,8.0,7.0,0.0,7.0,18.0
100712,mauerjo01,2015,1,MIN,AL,158,592,69,157,34,2,10,66.0,2.0,1.0,67,112.0,12.0,1.0,1.0,5.0,22.0
100714,maxweju01,2015,1,SFN,NL,100,249,26,52,8,2,7,26.0,2.0,1.0,20,76.0,1.0,3.0,1.0,1.0,4.0
100715,maybejo02,2015,1,NYN,NL,59,110,8,18,6,1,3,9.0,1.0,0.0,9,33.0,0.0,0.0,0.0,0.0,2.0
100716,maybica01,2015,1,ATL,NL,141,505,65,135,18,2,10,59.0,23.0,6.0,45,102.0,1.0,1.0,1.0,3.0,16.0
100722,mccanbr01,2015,1,NYA,AL,135,465,68,108,15,1,26,94.0,0.0,0.0,52,97.0,3.0,11.0,0.0,7.0,7.0
100723,mccanja02,2015,1,DET,AL,114,401,32,106,18,5,7,41.0,0.0,1.0,16,90.0,0.0,3.0,4.0,1.0,17.0
100726,mccutan01,2015,1,PIT,NL,157,566,91,165,36,3,23,96.0,11.0,5.0,98,133.0,12.0,12.0,0.0,9.0,9.0
100729,mcgehca01,2015,1,SFN,NL,49,127,7,27,5,0,2,11.0,0.0,1.0,11,28.0,0.0,0.0,0.0,0.0,15.0
100730,mcgehca01,2015,2,MIA,NL,60,110,7,20,7,0,0,9.0,1.0,0.0,10,22.0,0.0,0.0,0.0,0.0,3.0
100734,mckenmi01,2015,1,COL,NL,58,127,20,26,7,3,4,17.0,2.0,2.0,22,41.0,0.0,2.0,0.0,1.0,2.0
100743,mercejo03,2015,1,PIT,NL,116,394,34,96,21,0,3,34.0,3.0,2.0,27,73.0,7.0,2.0,4.0,3.0,7.0
100746,middlwi01,2015,1,SDN,NL,83,255,23,54,7,2,9,29.0,2.0,1.0,11,60.0,0.0,0.0,0.0,4.0,4.0
100749,millebr02,2015,1,SEA,AL,144,438,44,113,22,4,11,46.0,13.0,4.0,47,101.0,0.0,2.0,4.0,6.0,7.0
100755,molinya01,2015,1,SLN,NL,136,488,34,132,23,2,4,61.0,3.0,1.0,32,59.0,3.0,0.0,1.0,9.0,16.0
100758,monteje01,2015,1,SEA,AL,38,112,11,25,6,0,5,19.0,0.0,0.0,4,32.0,0.0,0.0,0.0,0.0,2.0
100759,montemi01,2015,1,CHN,NL,113,347,36,86,11,0,15,53.0,1.0,1.0,49,103.0,5.0,4.0,0.0,3.0,9.0
100764,moorety01,2015,1,WAS,NL,97,187,14,38,12,0,6,27.0,0.0,0.0,11,45.0,2.0,1.0,0.0,1.0,2.0
100766,moralke01,2015,1,KCA,AL,158,569,81,165,41,2,22,106.0,0.0,0.0,58,103.0,4.0,8.0,0.0,4.0,24.0
100768,morelmi01,2015,1,TEX,AL,132,471,51,131,27,0,23,85.0,1.0,0.0,32,112.0,2.0,7.0,0.0,5.0,9.0
100772,morneju01,2015,1,COL,NL,49,168,19,52,10,3,3,15.0,0.0,0.0,13,25.0,2.0,1.0,0.0,0.0,2.0
100775,morrilo01,2015,1,SEA,AL,146,457,47,103,15,3,17,54.0,8.0,4.0,47,81.0,5.0,4.0,1.0,2.0,7.0
100777,morsemi01,2015,1,MIA,NL,53,160,8,34,4,0,4,12.0,0.0,0.0,12,55.0,0.0,2.0,0.0,0.0,6.0
100781,mossbr01,2015,1,CLE,AL,94,337,36,73,17,1,15,50.0,0.0,0.0,32,106.0,2.0,3.0,0.0,3.0,9.0
100782,mossbr01,2015,2,SLN,NL,51,132,11,33,7,1,4,8.0,0.0,1.0,17,42.0,2.0,2.0,0.0,0.0,3.0
100784,moustmi01,2015,1,KCA,AL,147,549,73,156,34,1,22,82.0,1.0,2.0,43,76.0,1.0,13.0,4.0,5.0,14.0
100789,muncyma01,2015,1,OAK,AL,45,102,14,21,8,1,3,9.0,0.0,0.0,9,31.0,0.0,0.0,0.0,1.0,0.0
100792,murphda07,2015,1,CLE,AL,84,206,22,61,12,1,5,27.0,0.0,1.0,16,29.0,1.0,1.0,1.0,4.0,4.0
100793,murphda07,2015,2,LAA,AL,48,155,16,41,6,0,5,23.0,0.0,1.0,4,20.0,0.0,0.0,0.0,1.0,2.0
100794,murphda08,2015,1,NYN,NL,130,499,56,140,38,2,14,73.0,2.0,2.0,31,38.0,10.0,2.0,0.0,6.0,15.0
100795,murphjr01,2015,1,NYA,AL,67,155,21,43,9,1,3,14.0,0.0,0.0,12,43.0,0.0,1.0,1.0,3.0,4.0
100798,myerswi01,2015,1,SDN,NL,60,225,40,57,13,1,8,29.0,5.0,2.0,27,55.0,0.0,1.0,0.0,0.0,2.0
100799,napolmi01,2015,1,BOS,AL,98,329,37,68,18,1,13,40.0,3.0,1.0,45,99.0,2.0,3.0,0.0,1.0,10.0
100805,navardi01,2015,1,TOR,AL,54,171,17,42,7,0,5,20.0,0.0,0.0,17,29.0,1.0,0.0,0.0,4.0,0.0
100830,norride01,2015,1,SDN,NL,147,515,65,129,33,2,14,62.0,4.0,1.0,35,131.0,1.0,6.0,0.0,1.0,5.0
100832,nunezed02,2015,1,MIN,AL,72,188,23,53,14,1,4,20.0,8.0,4.0,12,29.0,0.0,1.0,2.0,1.0,1.0
100840,odorro01,2015,1,TEX,AL,120,426,54,111,21,9,16,61.0,6.0,7.0,23,79.0,2.0,14.0,2.0,5.0,3.0
100852,orlanpa01,2015,1,KCA,AL,86,241,31,60,14,6,7,27.0,3.0,3.0,5,53.0,0.0,2.0,2.0,1.0,0.0
100854,ortizda01,2015,1,BOS,AL,146,528,73,144,37,0,37,108.0,0.0,1.0,77,95.0,16.0,0.0,0.0,9.0,16.0
100861,owingch01,2015,1,ARI,NL,147,515,59,117,27,5,4,43.0,16.0,4.0,26,144.0,3.0,1.0,7.0,3.0,9.0
100862,ozunama01,2015,1,MIA,NL,123,459,47,119,27,0,10,44.0,2.0,3.0,30,110.0,1.0,3.0,0.0,2.0,10.0
100864,paganan01,2015,1,SFN,NL,133,512,55,134,21,3,3,37.0,12.0,4.0,32,93.0,0.0,1.0,0.0,6.0,12.0
100865,panikjo01,2015,1,SFN,NL,100,382,59,119,27,2,8,37.0,3.0,2.0,38,42.0,0.0,5.0,3.0,4.0,7.0
100868,paredji01,2015,1,BAL,AL,104,363,46,100,17,2,10,42.0,4.0,4.0,19,111.0,0.0,0.0,0.0,2.0,8.0
