,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
70544,stanlmi02,1992,1,NYA,AL,68,173,24,43,7,0,8,27.0,0.0,0.0,33,45.0,0.0,1.0,0.0,0.0,6.0
70547,steinte01,1992,1,OAK,AL,128,438,48,122,20,1,12,53.0,2.0,3.0,45,58.0,3.0,1.0,0.0,3.0,20.0
70550,stevele01,1992,1,CAL,AL,106,312,25,69,19,0,7,37.0,1.0,4.0,29,64.0,6.0,1.0,1.0,2.0,4.0
70557,stubbfr01,1992,1,ML4,AL,92,288,37,66,11,1,9,42.0,11.0,8.0,27,68.0,3.0,1.0,5.0,1.0,2.0
70559,surhobj01,1992,1,ML4,AL,139,480,63,121,19,1,4,62.0,14.0,8.0,46,41.0,8.0,2.0,5.0,10.0,9.0
70562,sveumda01,1992,2,CHA,AL,40,114,15,25,9,0,2,12.0,1.0,1.0,12,29.0,0.0,0.0,2.0,3.0,1.0
70566,tablepa01,1992,1,TOR,AL,49,135,11,34,5,0,0,16.0,0.0,0.0,11,14.0,0.0,0.0,0.0,1.0,6.0
70567,tackeje01,1992,1,BAL,AL,65,179,21,43,8,1,5,24.0,0.0,0.0,17,28.0,1.0,2.0,6.0,4.0,11.0
70570,tartada01,1992,1,NYA,AL,123,421,72,112,19,0,25,85.0,2.0,2.0,103,115.0,14.0,0.0,0.0,2.0,7.0
70575,tettlmi01,1992,1,DET,AL,157,525,82,125,25,0,32,83.0,0.0,6.0,122,137.0,18.0,1.0,0.0,6.0,5.0
70579,thomafr04,1992,1,CHA,AL,160,573,108,185,46,2,24,115.0,6.0,3.0,122,88.0,6.0,5.0,0.0,11.0,19.0
70580,thomeji01,1992,1,CLE,AL,40,117,8,24,3,1,2,12.0,2.0,0.0,10,34.0,2.0,2.0,0.0,2.0,3.0
70584,thondi01,1992,1,TEX,AL,95,275,30,68,15,3,4,37.0,12.0,2.0,20,40.0,1.0,0.0,3.0,5.0,2.0
70585,thurmga01,1992,1,KCA,AL,88,200,25,49,6,3,0,20.0,9.0,6.0,9,34.0,0.0,1.0,6.0,0.0,3.0
70587,tinglro01,1992,1,CAL,AL,71,127,15,25,2,1,3,8.0,0.0,1.0,13,35.0,0.0,2.0,5.0,0.0,4.0
70589,trammal01,1992,1,DET,AL,29,102,11,28,7,1,1,11.0,2.0,2.0,15,4.0,0.0,1.0,1.0,1.0,6.0
70597,valenjo02,1992,1,BOS,AL,58,185,21,51,13,0,5,25.0,1.0,0.0,20,17.0,0.0,2.0,4.0,1.0,5.0
70600,valleda01,1992,1,SEA,AL,124,367,39,88,16,1,9,30.0,0.0,0.0,27,58.0,1.0,8.0,7.0,1.0,7.0
70605,vaughgr01,1992,1,ML4,AL,141,501,77,114,18,2,23,78.0,15.0,15.0,60,123.0,1.0,5.0,2.0,5.0,8.0
70606,vaughmo01,1992,1,BOS,AL,113,355,42,83,16,2,13,57.0,3.0,3.0,47,67.0,7.0,3.0,0.0,3.0,9.0
70607,velarra01,1992,1,NYA,AL,121,412,57,112,24,1,7,46.0,7.0,2.0,38,78.0,1.0,2.0,4.0,5.0,13.0
70609,venturo01,1992,1,CHA,AL,157,592,85,167,38,1,16,93.0,2.0,4.0,93,71.0,9.0,0.0,1.0,8.0,14.0
70614,vizquom01,1992,1,SEA,AL,136,483,49,142,20,4,0,21.0,15.0,13.0,32,38.0,0.0,2.0,9.0,1.0,14.0
70633,webstle01,1992,1,MIN,AL,53,118,10,33,10,1,1,13.0,0.0,2.0,9,11.0,0.0,0.0,2.0,0.0,3.0
70638,weisswa01,1992,1,OAK,AL,103,316,36,67,5,2,0,21.0,6.0,3.0,43,39.0,1.0,1.0,11.0,4.0,10.0
70644,whitalo01,1992,1,DET,AL,130,453,77,126,26,0,19,71.0,6.0,4.0,81,46.0,5.0,1.0,5.0,4.0,9.0
70645,whitede03,1992,1,TOR,AL,153,641,98,159,26,7,17,60.0,37.0,4.0,47,133.0,0.0,5.0,0.0,3.0,9.0
70646,whitema01,1992,1,CLE,AL,148,508,73,129,19,4,9,43.0,16.0,12.0,72,102.0,10.0,2.0,3.0,3.0,12.0
70651,wilkecu01,1992,1,KCA,AL,111,296,27,74,10,1,2,29.0,18.0,7.0,18,47.0,3.0,1.0,7.0,4.0,4.0
70655,willibe02,1992,1,NYA,AL,62,261,39,73,14,2,5,26.0,7.0,6.0,29,36.0,1.0,1.0,2.0,0.0,5.0
70668,wilsowi02,1992,1,OAK,AL,132,396,38,107,15,5,0,37.0,28.0,8.0,35,65.0,2.0,1.0,2.0,3.0,11.0
70669,winfida01,1992,1,TOR,AL,156,583,92,169,33,3,26,108.0,2.0,3.0,82,89.0,10.0,1.0,1.0,3.0,10.0
70670,winnihe01,1992,1,BOS,AL,105,234,27,55,8,1,1,14.0,6.0,5.0,10,53.0,0.0,0.0,0.0,0.0,3.0
70689,yountro01,1992,1,ML4,AL,150,557,71,147,40,3,8,77.0,15.0,6.0,53,81.0,9.0,3.0,4.0,12.0,9.0
70692,zupcibo01,1992,1,BOS,AL,124,392,46,108,19,1,3,43.0,2.0,2.0,25,60.0,1.0,4.0,7.0,4.0,6.0
70698,aldremi01,1993,1,OAK,AL,95,255,40,68,13,1,10,33.0,1.0,1.0,34,45.0,2.0,0.0,3.0,0.0,7.0
70704,alomaro01,1993,1,TOR,AL,153,589,109,192,35,6,17,93.0,55.0,15.0,80,67.0,5.0,5.0,4.0,5.0,13.0
70705,alomasa02,1993,1,CLE,AL,64,215,24,58,7,1,6,32.0,3.0,1.0,11,28.0,0.0,6.0,1.0,4.0,3.0
70708,amarari01,1993,1,SEA,AL,110,373,53,108,24,1,1,44.0,19.0,11.0,33,54.0,0.0,3.0,7.0,5.0,5.0
70710,anderbr01,1993,1,BAL,AL,142,560,87,147,36,8,13,66.0,24.0,12.0,82,99.0,4.0,10.0,6.0,6.0,4.0
70735,baergca01,1993,1,CLE,AL,154,624,105,200,28,6,21,114.0,15.0,4.0,34,68.0,7.0,6.0,3.0,13.0,17.0
70739,baineha01,1993,1,BAL,AL,118,416,64,130,22,0,20,78.0,0.0,0.0,57,52.0,9.0,0.0,1.0,6.0,14.0
70746,barnesk01,1993,1,DET,AL,84,160,24,45,8,1,2,27.0,5.0,5.0,11,19.0,0.0,0.0,4.0,5.0,2.0
70761,belleal01,1993,1,CLE,AL,159,594,93,172,36,3,38,129.0,23.0,12.0,76,96.0,13.0,8.0,1.0,14.0,18.0
70763,bellge02,1993,1,CHA,AL,102,410,36,89,17,2,13,64.0,1.0,1.0,13,49.0,2.0,4.0,0.0,9.0,14.0
70767,bellju01,1993,2,ML4,AL,91,286,42,67,6,2,5,29.0,6.0,6.0,36,64.0,0.0,1.0,3.0,1.0,4.0
70782,blankla02,1993,1,OAK,AL,94,252,43,48,8,1,2,23.0,13.0,5.0,67,64.0,0.0,2.0,6.0,1.0,9.0
70785,blowemi01,1993,1,SEA,AL,127,379,55,106,23,3,15,57.0,1.0,5.0,44,98.0,3.0,2.0,3.0,1.0,12.0
70790,boggswa01,1993,1,NYA,AL,143,560,83,169,26,1,2,59.0,0.0,1.0,74,49.0,4.0,0.0,1.0,9.0,10.0
70798,boonebr01,1993,1,SEA,AL,76,271,31,68,12,2,12,38.0,2.0,3.0,17,52.0,1.0,4.0,6.0,4.0,6.0
70800,bordepa01,1993,1,TOR,AL,138,488,38,124,30,0,9,55.0,2.0,2.0,20,66.0,2.0,2.0,7.0,3.0,18.0
70801,bordimi01,1993,1,OAK,AL,159,546,60,136,21,2,3,48.0,10.0,10.0,60,58.0,2.0,11.0,10.0,6.0,9.0
70814,brettge01,1993,1,KCA,AL,145,560,69,149,31,3,19,75.0,7.0,5.0,39,67.0,9.0,3.0,0.0,10.0,20.0
70823,brookhu01,1993,1,KCA,AL,75,168,14,48,12,0,1,24.0,0.0,1.0,11,27.0,1.0,1.0,0.0,1.0,5.0
70825,brosisc01,1993,1,OAK,AL,70,213,26,53,10,1,6,25.0,6.0,0.0,14,37.0,0.0,1.0,3.0,2.0,6.0
70828,brownje01,1993,1,OAK,AL,76,260,27,65,13,0,2,19.0,4.0,0.0,22,17.0,0.0,0.0,2.0,2.0,9.0
70837,brunato01,1993,1,ML4,AL,80,224,20,41,7,3,6,29.0,3.0,4.0,25,59.0,0.0,0.0,2.0,0.0,5.0
70840,buhneja01,1993,1,SEA,AL,158,563,90,153,28,3,27,98.0,2.0,5.0,100,144.0,11.0,2.0,2.0,8.0,12.0
70846,burksel01,1993,1,CHA,AL,146,499,75,137,24,4,17,74.0,6.0,9.0,60,97.0,2.0,4.0,3.0,8.0,11.0
70859,caldeiv01,1993,1,BOS,AL,73,213,25,47,8,2,1,19.0,4.0,2.0,21,28.0,1.0,1.0,2.0,2.0,10.0
70867,cansejo01,1993,1,TEX,AL,60,231,30,59,14,1,10,46.0,6.0,6.0,16,62.0,2.0,3.0,0.0,3.0,6.0
70876,cartejo01,1993,1,TOR,AL,155,603,92,153,33,5,33,121.0,8.0,3.0,47,113.0,5.0,9.0,0.0,10.0,10.0
70901,colesda01,1993,1,TOR,AL,64,194,26,49,9,1,4,26.0,1.0,1.0,16,29.0,1.0,4.0,1.0,2.0,3.0
70909,coopesc01,1993,1,BOS,AL,156,526,67,147,29,3,9,63.0,5.0,2.0,58,81.0,15.0,5.0,4.0,3.0,8.0
70910,corajo01,1993,1,CHA,AL,153,579,95,155,15,13,2,51.0,20.0,8.0,67,63.0,0.0,9.0,19.0,4.0,14.0
70913,correro01,1993,1,CAL,AL,64,128,12,34,5,0,0,9.0,2.0,4.0,6,20.0,0.0,4.0,5.0,0.0,1.0
70916,cottohe01,1993,1,SEA,AL,54,105,10,20,1,0,2,7.0,5.0,4.0,2,22.0,0.0,1.0,1.0,0.0,0.0
70923,curtich01,1993,1,CAL,AL,152,583,94,166,25,3,6,59.0,48.0,24.0,70,89.0,2.0,4.0,7.0,7.0,16.0
70924,cuylemi01,1993,1,DET,AL,82,249,46,53,11,7,0,19.0,13.0,2.0,19,53.0,0.0,3.0,4.0,1.0,2.0
70928,dascedo01,1993,1,TEX,AL,76,146,20,29,5,1,2,10.0,2.0,0.0,8,22.0,0.0,0.0,3.0,1.0,1.0
70932,davisbu02,1993,1,TEX,AL,62,159,24,39,10,4,3,20.0,3.0,1.0,5,28.0,1.0,1.0,5.0,0.0,0.0
70933,davisch01,1993,1,CAL,AL,153,573,74,139,32,0,27,112.0,4.0,1.0,71,135.0,12.0,1.0,0.0,0.0,18.0
70936,davisgl01,1993,1,BAL,AL,30,113,8,20,3,0,1,9.0,0.0,1.0,7,29.0,0.0,1.0,1.0,1.0,2.0
70941,dawsoan01,1993,1,BOS,AL,121,461,44,126,29,1,13,67.0,2.0,1.0,17,49.0,4.0,13.0,0.0,7.0,18.0
70944,deerro01,1993,1,DET,AL,90,323,48,70,11,0,14,39.0,3.0,2.0,38,120.0,1.0,3.0,0.0,3.0,4.0
70945,deerro01,1993,2,BOS,AL,38,143,18,28,6,1,7,16.0,2.0,0.0,20,49.0,0.0,2.0,0.0,0.0,2.0
70957,devermi01,1993,1,BAL,AL,131,527,72,132,31,3,14,75.0,3.0,3.0,43,99.0,0.0,1.0,2.0,4.0,13.0
70960,diazma01,1993,1,TEX,AL,71,205,24,56,10,1,2,24.0,1.0,0.0,8,13.0,0.0,1.0,7.0,5.0,6.0
70964,disarga01,1993,1,CAL,AL,126,416,44,99,20,1,3,45.0,5.0,7.0,15,38.0,0.0,6.0,5.0,3.0,13.0
70980,easleda01,1993,1,CAL,AL,73,230,33,72,13,2,2,22.0,6.0,6.0,28,35.0,2.0,3.0,1.0,2.0,5.0
70989,espinal01,1993,1,CLE,AL,129,263,34,73,15,0,4,27.0,2.0,2.0,8,36.0,0.0,1.0,8.0,3.0,7.0
71000,feldemi01,1993,1,SEA,AL,109,342,31,72,7,5,1,20.0,15.0,9.0,22,34.0,2.0,2.0,7.0,1.0,2.0
71002,fermife01,1993,1,CLE,AL,140,480,48,126,16,2,2,45.0,4.0,5.0,24,14.0,1.0,4.0,5.0,1.0,12.0
71006,fernato01,1993,2,TOR,AL,94,353,45,108,18,9,4,50.0,15.0,8.0,31,26.0,3.0,0.0,5.0,1.0,13.0
71008,fieldce01,1993,1,DET,AL,154,573,80,153,23,0,30,117.0,0.0,1.0,90,125.0,15.0,4.0,0.0,5.0,22.0
71017,fletcsc01,1993,1,BOS,AL,121,480,81,137,31,5,5,45.0,16.0,3.0,37,35.0,1.0,5.0,6.0,3.0,12.0
71025,francju01,1993,1,TEX,AL,144,532,85,154,31,3,14,84.0,9.0,3.0,62,95.0,4.0,1.0,5.0,7.0,16.0
71031,frymatr01,1993,1,DET,AL,151,607,98,182,37,5,22,97.0,9.0,4.0,77,128.0,1.0,4.0,1.0,6.0,8.0
71033,gaettga01,1993,2,KCA,AL,82,281,37,72,18,1,14,46.0,0.0,3.0,16,75.0,0.0,8.0,2.0,6.0,2.0
71034,gagnegr01,1993,1,KCA,AL,159,540,66,151,32,3,10,57.0,10.0,12.0,33,93.0,1.0,0.0,4.0,4.0,7.0
71038,gallemi01,1993,1,NYA,AL,119,403,63,114,20,1,10,54.0,3.0,2.0,50,65.0,0.0,4.0,3.0,5.0,16.0
71046,gatesbr01,1993,1,OAK,AL,139,535,64,155,29,2,7,69.0,7.0,3.0,56,75.0,4.0,4.0,6.0,8.0,17.0
71048,gibsoki01,1993,1,DET,AL,116,403,62,105,18,6,13,62.0,15.0,6.0,44,87.0,4.0,4.0,0.0,3.0,2.0
71054,gladdda01,1993,1,DET,AL,91,356,52,95,16,2,13,56.0,8.0,5.0,21,50.0,0.0,3.0,4.0,2.0,14.0
71058,gomezch02,1993,1,DET,AL,46,128,11,32,7,1,0,11.0,2.0,2.0,9,17.0,0.0,1.0,3.0,0.0,2.0
71059,gomezle02,1993,1,BAL,AL,71,244,30,48,7,0,10,25.0,0.0,1.0,32,60.0,1.0,3.0,3.0,2.0,2.0
71061,gonzaju03,1993,1,TEX,AL,140,536,105,166,33,1,46,118.0,4.0,1.0,37,99.0,7.0,13.0,0.0,1.0,12.0
71064,gonzare01,1993,1,CAL,AL,118,335,34,84,17,0,2,31.0,5.0,5.0,49,45.0,2.0,1.0,2.0,2.0,12.0
71078,grebecr01,1993,1,CHA,AL,72,190,25,43,5,0,1,12.0,1.0,2.0,26,26.0,0.0,0.0,7.0,0.0,9.0
71079,greenmi01,1993,1,BOS,AL,146,540,77,170,38,6,13,72.0,5.0,4.0,54,46.0,12.0,4.0,2.0,3.0,17.0
71087,griffke02,1993,1,SEA,AL,156,582,113,180,38,3,45,109.0,17.0,9.0,96,91.0,25.0,6.0,0.0,7.0,14.0
71097,guilloz01,1993,1,CHA,AL,134,457,44,128,23,4,4,50.0,5.0,4.0,10,41.0,0.0,0.0,13.0,6.0,6.0
71103,gwynnch01,1993,1,KCA,AL,103,287,36,86,14,4,1,25.0,0.0,1.0,24,34.0,5.0,1.0,2.0,2.0,7.0
71108,halech01,1993,1,MIN,AL,69,186,25,62,6,1,3,27.0,2.0,1.0,18,17.0,0.0,6.0,2.0,1.0,3.0
71110,hamilda02,1993,1,ML4,AL,135,520,74,161,21,1,9,48.0,21.0,13.0,45,62.0,5.0,3.0,4.0,1.0,9.0
71112,hammoje01,1993,1,BAL,AL,33,105,10,32,8,0,3,19.0,4.0,0.0,2,16.0,1.0,0.0,1.0,2.0,3.0
71119,harpebr01,1993,1,MIN,AL,147,530,52,161,26,1,12,73.0,1.0,3.0,29,29.0,9.0,9.0,0.0,5.0,15.0
71128,haselbi01,1993,1,SEA,AL,58,137,21,35,8,0,5,16.0,2.0,1.0,12,19.0,0.0,1.0,2.0,2.0,5.0
71129,hatchbi01,1993,1,BOS,AL,136,508,71,146,24,3,9,57.0,14.0,7.0,28,46.0,4.0,11.0,11.0,4.0,14.0
71134,hemonsc01,1993,1,OAK,AL,91,215,31,55,16,0,6,26.0,14.0,5.0,32,55.0,0.0,1.0,6.0,1.0,2.0
71135,hendeda01,1993,1,OAK,AL,107,382,37,84,19,0,20,53.0,0.0,3.0,32,113.0,0.0,0.0,0.0,8.0,1.0
71136,henderi01,1993,1,OAK,AL,90,318,77,104,19,1,17,47.0,31.0,6.0,85,46.0,6.0,2.0,0.0,2.0,8.0
71137,henderi01,1993,2,TOR,AL,44,163,37,35,3,1,4,12.0,22.0,2.0,35,19.0,1.0,2.0,1.0,2.0,1.0
71155,hiattph01,1993,1,KCA,AL,81,238,30,52,12,1,7,36.0,6.0,3.0,16,82.0,0.0,7.0,0.0,2.0,8.0
71161,hillgl01,1993,1,CLE,AL,66,174,19,39,7,2,5,25.0,7.0,3.0,11,50.0,1.0,1.0,1.0,4.0,3.0
71170,hoilech01,1993,1,BAL,AL,126,419,80,130,28,0,29,82.0,1.0,1.0,69,94.0,4.0,9.0,3.0,3.0,10.0
71185,howarth01,1993,1,CLE,AL,74,178,26,42,7,0,3,23.0,5.0,1.0,12,42.0,0.0,0.0,0.0,4.0,5.0
71190,hrbekke01,1993,1,MIN,AL,123,392,60,95,11,1,25,83.0,4.0,2.0,71,57.0,6.0,1.0,3.0,4.0,12.0
71193,huletti01,1993,1,BAL,AL,85,260,40,78,15,0,2,23.0,1.0,2.0,23,56.0,1.0,3.0,1.0,2.0,5.0
71194,hulseda01,1993,1,TEX,AL,114,407,71,118,9,10,1,29.0,29.0,9.0,26,57.0,1.0,1.0,5.0,2.0,9.0
71206,jacksbo01,1993,1,CHA,AL,85,284,32,66,9,0,16,45.0,0.0,2.0,23,106.0,1.0,0.0,0.0,1.0,5.0
71208,jacksda03,1993,1,TOR,AL,46,176,15,38,8,0,5,19.0,0.0,2.0,8,53.0,0.0,0.0,5.0,0.0,9.0
71211,jahajo01,1993,1,ML4,AL,153,515,78,136,21,0,19,70.0,13.0,9.0,51,109.0,4.0,8.0,4.0,4.0,6.0
71214,jamesdi01,1993,1,NYA,AL,115,343,62,114,21,2,7,36.0,0.0,0.0,31,31.0,1.0,2.0,1.0,1.0,5.0
71215,javiest01,1993,1,CAL,AL,92,237,33,69,10,4,3,28.0,12.0,2.0,27,33.0,1.0,1.0,1.0,3.0,7.0
71218,jeffere01,1993,1,CLE,AL,113,366,35,91,11,2,10,34.0,1.0,3.0,28,78.0,7.0,5.0,3.0,1.0,7.0
71227,johnsla03,1993,1,CHA,AL,147,540,75,168,18,14,0,47.0,35.0,7.0,36,33.0,1.0,0.0,3.0,0.0,10.0
71239,jorgete01,1993,1,MIN,AL,59,152,15,34,7,0,1,12.0,1.0,0.0,10,21.0,0.0,0.0,0.0,1.0,7.0
71240,josefe01,1993,1,KCA,AL,149,499,64,126,24,3,6,43.0,31.0,13.0,36,95.0,5.0,1.0,1.0,2.0,5.0
71241,joynewa01,1993,1,KCA,AL,141,497,83,145,36,3,15,65.0,5.0,9.0,66,67.0,13.0,3.0,2.0,5.0,6.0
71247,karkoro01,1993,1,CHA,AL,128,403,60,92,17,1,20,54.0,2.0,2.0,29,126.0,1.0,6.0,11.0,4.0,12.0
71250,kellypa03,1993,1,NYA,AL,127,406,49,111,24,1,7,51.0,14.0,11.0,24,68.0,0.0,5.0,10.0,6.0,9.0
71261,kirbywa01,1993,1,CLE,AL,131,458,71,123,19,5,6,60.0,17.0,5.0,37,58.0,2.0,3.0,7.0,6.0,8.0
71264,kmakjo01,1993,1,ML4,AL,51,110,9,24,5,0,0,7.0,6.0,2.0,14,13.0,0.0,2.0,1.0,0.0,2.0
71265,knoblch01,1993,1,MIN,AL,153,602,82,167,27,4,2,41.0,29.0,11.0,65,44.0,1.0,9.0,4.0,5.0,11.0
71266,knorrra01,1993,1,TOR,AL,39,101,11,25,3,2,4,20.0,0.0,0.0,9,29.0,0.0,0.0,2.0,0.0,2.0
71272,kreutch01,1993,1,DET,AL,119,374,59,107,23,3,15,51.0,2.0,1.0,49,92.0,4.0,3.0,2.0,3.0,5.0
71277,lampkto01,1993,1,ML4,AL,73,162,22,32,8,0,4,25.0,7.0,3.0,20,26.0,3.0,0.0,2.0,4.0,2.0
71285,larkige01,1993,1,MIN,AL,56,144,17,38,7,1,1,19.0,0.0,1.0,21,16.0,3.0,2.0,2.0,4.0,5.0
71292,leema02,1993,1,TEX,AL,73,205,31,45,3,1,1,12.0,2.0,4.0,22,39.0,3.0,2.0,9.0,1.0,2.0
71307,leyriji01,1993,1,NYA,AL,95,259,43,80,14,0,14,53.0,0.0,0.0,37,59.0,3.0,8.0,0.0,1.0,12.0
71310,lindjo01,1993,1,KCA,AL,136,431,33,107,13,2,0,37.0,3.0,2.0,13,36.0,0.0,2.0,13.0,5.0,7.0
71316,listapa01,1993,1,ML4,AL,98,356,50,87,15,1,3,30.0,18.0,9.0,37,70.0,0.0,3.0,5.0,2.0,7.0
71317,littogr01,1993,1,SEA,AL,72,174,25,52,17,0,3,25.0,0.0,1.0,18,30.0,2.0,1.0,5.0,1.0,6.0
71318,livinsc01,1993,1,DET,AL,98,304,39,89,10,2,2,39.0,1.0,3.0,19,32.0,1.0,0.0,1.0,6.0,4.0
71320,loftoke01,1993,1,CLE,AL,148,569,116,185,28,8,1,42.0,70.0,14.0,81,83.0,6.0,1.0,2.0,4.0,8.0
71326,lovulto01,1993,1,CAL,AL,116,367,42,92,20,0,6,30.0,7.0,6.0,36,49.0,1.0,1.0,3.0,2.0,8.0
71329,lydysc01,1993,1,OAK,AL,41,102,11,23,5,0,2,7.0,2.0,0.0,8,39.0,0.0,1.0,0.0,0.0,1.0
71331,maaske01,1993,1,NYA,AL,59,151,20,31,4,0,9,25.0,1.0,1.0,24,32.0,2.0,1.0,0.0,1.0,2.0
71333,macfami01,1993,1,KCA,AL,117,388,55,106,27,0,20,67.0,2.0,5.0,40,83.0,2.0,16.0,1.0,6.0,8.0
71334,macksh01,1993,1,MIN,AL,128,503,66,139,30,4,10,61.0,15.0,5.0,41,76.0,1.0,4.0,3.0,2.0,13.0
71339,magadda01,1993,2,SEA,AL,71,228,27,59,11,0,1,21.0,2.0,0.0,36,33.0,3.0,0.0,2.0,3.0,9.0
71354,martica02,1993,1,CLE,AL,80,262,26,64,10,0,5,31.0,1.0,1.0,20,29.0,3.0,0.0,0.0,3.0,5.0
71359,martied01,1993,1,SEA,AL,42,135,20,32,7,0,4,13.0,0.0,0.0,28,19.0,1.0,0.0,1.0,1.0,4.0
71364,martiti02,1993,1,SEA,AL,109,408,49,108,25,1,17,60.0,0.0,3.0,45,56.0,9.0,5.0,3.0,3.0,7.0
71367,mattido01,1993,1,NYA,AL,134,530,78,154,27,2,17,86.0,0.0,0.0,61,42.0,9.0,2.0,0.0,3.0,20.0
71371,maynebr01,1993,1,KCA,AL,71,205,22,52,9,1,2,22.0,3.0,2.0,18,31.0,7.0,1.0,3.0,0.0,6.0
71373,mccarda01,1993,1,MIN,AL,98,350,36,75,15,2,2,21.0,2.0,6.0,19,80.0,0.0,1.0,1.0,0.0,13.0
71390,mclemma01,1993,1,BAL,AL,148,581,81,165,27,5,4,72.0,21.0,15.0,64,92.0,4.0,1.0,11.0,6.0,21.0
71394,mcraebr01,1993,1,KCA,AL,153,627,78,177,28,9,12,69.0,23.0,14.0,37,105.0,1.0,4.0,14.0,3.0,8.0
71395,mcreyke01,1993,1,KCA,AL,110,351,44,86,22,4,11,42.0,2.0,2.0,37,56.0,6.0,1.0,1.0,3.0,8.0
71397,mearepa01,1993,1,MIN,AL,111,346,33,87,14,3,0,33.0,4.0,5.0,7,52.0,0.0,1.0,4.0,3.0,11.0
71400,melvibo01,1993,1,BOS,AL,77,176,13,39,7,0,3,23.0,0.0,0.0,7,44.0,0.0,1.0,3.0,3.0,2.0
71416,milleke01,1993,1,KCA,AL,37,108,9,18,3,0,0,3.0,3.0,1.0,8,19.0,0.0,1.0,0.0,1.0,3.0
71429,molitpa01,1993,1,TOR,AL,160,636,121,211,37,5,22,111.0,22.0,4.0,77,71.0,3.0,3.0,1.0,8.0,13.0
71445,munozpe01,1993,1,MIN,AL,104,326,34,76,11,1,13,38.0,1.0,2.0,25,97.0,2.0,3.0,0.0,0.0,7.0
71451,myersgr01,1993,1,CAL,AL,108,290,27,74,10,0,7,40.0,3.0,3.0,17,47.0,2.0,2.0,3.0,3.0,8.0
71454,naehrti01,1993,1,BOS,AL,39,127,14,42,10,0,1,17.0,1.0,0.0,10,26.0,0.0,0.0,3.0,1.0,3.0
71460,neeltr01,1993,1,OAK,AL,123,427,59,124,21,0,19,63.0,3.0,5.0,49,101.0,5.0,4.0,0.0,2.0,7.0
71472,nilssda01,1993,1,ML4,AL,100,296,35,76,10,2,7,40.0,3.0,6.0,37,36.0,5.0,0.0,4.0,3.0,10.0
71474,nokesma01,1993,1,NYA,AL,76,217,25,54,8,0,10,35.0,0.0,0.0,16,31.0,2.0,2.0,0.0,3.0,4.0
71479,obriepe03,1993,1,SEA,AL,72,210,30,54,7,0,7,27.0,0.0,0.0,26,21.0,4.0,0.0,0.0,3.0,8.0
71484,olerujo01,1993,1,TOR,AL,158,551,109,200,54,2,24,107.0,0.0,2.0,114,65.0,33.0,7.0,0.0,7.0,12.0
71490,oneilpa01,1993,1,NYA,AL,141,498,71,155,34,1,20,75.0,2.0,4.0,44,69.0,5.0,2.0,0.0,3.0,13.0
71496,ortizju01,1993,1,CLE,AL,95,249,19,55,13,0,0,20.0,1.0,0.0,11,26.0,1.0,5.0,4.0,1.0,10.0
71503,owensp01,1993,1,NYA,AL,103,334,41,78,16,2,2,20.0,3.0,2.0,29,30.0,2.0,0.0,3.0,1.0,6.0
71504,paglimi01,1993,1,MIN,AL,83,253,31,74,16,4,3,23.0,6.0,6.0,18,34.0,2.0,5.0,2.0,1.0,5.0
71505,paglimi01,1993,2,BAL,AL,33,117,24,38,9,0,6,21.0,0.0,0.0,8,15.0,0.0,1.0,0.0,0.0,2.0
71510,palmede01,1993,1,TEX,AL,148,519,88,127,31,2,33,96.0,11.0,10.0,53,154.0,4.0,8.0,0.0,5.0,5.0
71511,palmera01,1993,1,TEX,AL,160,597,124,176,40,2,37,105.0,22.0,3.0,73,85.0,22.0,5.0,2.0,9.0,8.0
71513,paquecr01,1993,1,OAK,AL,105,393,35,86,20,4,12,46.0,4.0,2.0,14,108.0,2.0,0.0,1.0,1.0,7.0
71519,pasquda01,1993,1,CHA,AL,78,176,22,36,10,1,5,20.0,2.0,2.0,26,51.0,1.0,0.0,1.0,3.0,3.0
71525,peltida01,1993,1,TEX,AL,65,160,23,43,7,1,1,17.0,0.0,4.0,20,27.0,0.0,1.0,1.0,1.0,3.0
71527,penato01,1993,1,BOS,AL,126,304,20,55,11,0,4,19.0,1.0,3.0,25,46.0,0.0,2.0,13.0,3.0,12.0
71531,perezed01,1993,1,CAL,AL,52,180,16,45,6,2,4,30.0,5.0,4.0,9,39.0,0.0,2.0,0.0,1.0,4.0
71536,petrage01,1993,1,TEX,AL,59,133,16,32,5,0,1,13.0,2.0,0.0,22,17.0,3.0,0.0,1.0,0.0,5.0
71538,phillto02,1993,1,DET,AL,151,566,113,177,27,0,7,57.0,16.0,11.0,132,102.0,5.0,4.0,1.0,4.0,11.0
71547,polonlu01,1993,1,CAL,AL,152,576,75,156,17,6,1,32.0,55.0,24.0,48,53.0,7.0,2.0,8.0,3.0,7.0
71558,puckeki01,1993,1,MIN,AL,156,622,89,184,39,3,22,89.0,8.0,6.0,47,93.0,7.0,7.0,1.0,5.0,15.0
71562,quintca01,1993,1,BOS,AL,101,303,31,74,5,0,1,19.0,1.0,0.0,31,52.0,2.0,2.0,5.0,2.0,13.0
71564,raineti01,1993,1,CHA,AL,115,415,75,127,16,4,16,54.0,21.0,7.0,64,35.0,4.0,3.0,2.0,2.0,7.0
