,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
71005,fernato01,1993,1,NYN,NL,48,173,20,39,5,2,1,14.0,6.0,2.0,25,19.0,0.0,1.0,3.0,2.0,3.0
71006,fernato01,1993,2,TOR,AL,94,353,45,108,18,9,4,50.0,15.0,8.0,31,26.0,3.0,0.0,5.0,1.0,13.0
71008,fieldce01,1993,1,DET,AL,154,573,80,153,23,0,30,117.0,0.0,1.0,90,125.0,15.0,4.0,0.0,5.0,22.0
71010,finlest01,1993,1,HOU,NL,142,545,69,145,15,13,8,44.0,19.0,6.0,28,65.0,1.0,3.0,6.0,3.0,8.0
71015,fletcda01,1993,1,MON,NL,133,396,33,101,20,1,9,60.0,0.0,0.0,34,40.0,2.0,6.0,5.0,4.0,7.0
71017,fletcsc01,1993,1,BOS,AL,121,480,81,137,31,5,5,45.0,16.0,3.0,37,35.0,1.0,5.0,6.0,3.0,12.0
71019,foleyto02,1993,1,PIT,NL,86,194,18,49,11,1,3,22.0,0.0,0.0,11,26.0,1.0,0.0,2.0,4.0,4.0
71025,francju01,1993,1,TEX,AL,144,532,85,154,31,3,14,84.0,9.0,3.0,62,95.0,4.0,1.0,5.0,7.0,16.0
71026,frazilo01,1993,1,MON,NL,112,189,27,54,7,1,1,16.0,17.0,2.0,16,24.0,0.0,0.0,5.0,1.0,3.0
71031,frymatr01,1993,1,DET,AL,151,607,98,182,37,5,22,97.0,9.0,4.0,77,128.0,1.0,4.0,1.0,6.0,8.0
71033,gaettga01,1993,2,KCA,AL,82,281,37,72,18,1,14,46.0,0.0,3.0,16,75.0,0.0,8.0,2.0,6.0,2.0
71034,gagnegr01,1993,1,KCA,AL,159,540,66,151,32,3,10,57.0,10.0,12.0,33,93.0,1.0,0.0,4.0,4.0,7.0
71036,galaran01,1993,1,COL,NL,120,470,71,174,35,4,22,98.0,2.0,4.0,24,73.0,12.0,6.0,0.0,6.0,9.0
71037,gallada01,1993,1,NYN,NL,99,201,34,55,12,2,6,28.0,1.0,1.0,20,18.0,1.0,0.0,7.0,1.0,7.0
71038,gallemi01,1993,1,NYA,AL,119,403,63,114,20,1,10,54.0,3.0,2.0,50,65.0,0.0,4.0,3.0,5.0,16.0
71039,gantro01,1993,1,ATL,NL,157,606,113,166,27,4,36,117.0,26.0,9.0,67,117.0,2.0,2.0,0.0,7.0,14.0
71041,garcica01,1993,1,PIT,NL,141,546,77,147,25,5,12,47.0,18.0,11.0,31,67.0,2.0,9.0,6.0,5.0,9.0
71044,gardnje01,1993,1,SDN,NL,140,404,53,106,21,7,1,24.0,2.0,6.0,45,69.0,0.0,1.0,1.0,1.0,3.0
71046,gatesbr01,1993,1,OAK,AL,139,535,64,155,29,2,7,69.0,7.0,3.0,56,75.0,4.0,4.0,6.0,8.0,17.0
71047,gerenbo01,1993,1,SDN,NL,58,145,8,31,6,0,3,6.0,0.0,0.0,13,28.0,4.0,0.0,4.0,0.0,4.0
71048,gibsoki01,1993,1,DET,AL,116,403,62,105,18,6,13,62.0,15.0,6.0,44,87.0,4.0,4.0,0.0,3.0,2.0
71052,gilkebe01,1993,1,SLN,NL,137,557,99,170,40,5,16,70.0,15.0,10.0,56,66.0,2.0,4.0,0.0,5.0,16.0
71053,girarjo01,1993,1,COL,NL,86,310,35,90,14,5,3,31.0,6.0,6.0,24,41.0,0.0,3.0,12.0,1.0,6.0
71054,gladdda01,1993,1,DET,AL,91,356,52,95,16,2,13,56.0,8.0,5.0,21,50.0,0.0,3.0,4.0,2.0,14.0
71058,gomezch02,1993,1,DET,AL,46,128,11,32,7,1,0,11.0,2.0,2.0,9,17.0,0.0,1.0,3.0,0.0,2.0
71059,gomezle02,1993,1,BAL,AL,71,244,30,48,7,0,10,25.0,0.0,1.0,32,60.0,1.0,3.0,3.0,2.0,2.0
71061,gonzaju03,1993,1,TEX,AL,140,536,105,166,33,1,46,118.0,4.0,1.0,37,99.0,7.0,13.0,0.0,1.0,12.0
71063,gonzalu01,1993,1,HOU,NL,154,540,82,162,34,3,15,72.0,20.0,9.0,47,83.0,7.0,10.0,3.0,10.0,9.0
71064,gonzare01,1993,1,CAL,AL,118,335,34,84,17,0,2,31.0,5.0,5.0,49,45.0,2.0,1.0,2.0,2.0,12.0
71072,gracema01,1993,1,CHN,NL,155,594,86,193,39,4,14,98.0,8.0,4.0,71,32.0,14.0,1.0,1.0,9.0,25.0
71078,grebecr01,1993,1,CHA,AL,72,190,25,43,5,0,1,12.0,1.0,2.0,26,26.0,0.0,0.0,7.0,0.0,9.0
71079,greenmi01,1993,1,BOS,AL,146,540,77,170,38,6,13,72.0,5.0,4.0,54,46.0,12.0,4.0,2.0,3.0,17.0
71087,griffke02,1993,1,SEA,AL,156,582,113,180,38,3,45,109.0,17.0,9.0,96,91.0,25.0,6.0,0.0,7.0,14.0
71089,grissma02,1993,1,MON,NL,157,630,104,188,27,2,19,95.0,53.0,10.0,52,76.0,6.0,3.0,0.0,8.0,9.0
71097,guilloz01,1993,1,CHA,AL,134,457,44,128,23,4,4,50.0,5.0,4.0,10,41.0,0.0,0.0,13.0,6.0,6.0
71100,gutieri01,1993,1,SDN,NL,133,438,76,110,10,5,5,26.0,4.0,3.0,50,97.0,2.0,5.0,1.0,1.0,7.0
71103,gwynnch01,1993,1,KCA,AL,103,287,36,86,14,4,1,25.0,0.0,1.0,24,34.0,5.0,1.0,2.0,2.0,7.0
71104,gwynnto01,1993,1,SDN,NL,122,489,70,175,41,3,7,59.0,14.0,1.0,36,19.0,11.0,1.0,1.0,7.0,18.0
71108,halech01,1993,1,MIN,AL,69,186,25,62,6,1,3,27.0,2.0,1.0,18,17.0,0.0,6.0,2.0,1.0,3.0
71110,hamilda02,1993,1,ML4,AL,135,520,74,161,21,1,9,48.0,21.0,13.0,45,62.0,5.0,3.0,4.0,1.0,9.0
71112,hammoje01,1993,1,BAL,AL,33,105,10,32,8,0,3,19.0,4.0,0.0,2,16.0,1.0,0.0,1.0,2.0,3.0
71115,hanseda01,1993,1,LAN,NL,84,105,13,38,3,0,4,30.0,0.0,1.0,21,13.0,3.0,0.0,0.0,1.0,0.0
71119,harpebr01,1993,1,MIN,AL,147,530,52,161,26,1,12,73.0,1.0,3.0,29,29.0,9.0,9.0,0.0,5.0,15.0
71125,harrile01,1993,1,LAN,NL,107,160,20,38,6,1,2,11.0,3.0,1.0,15,15.0,4.0,0.0,1.0,0.0,4.0
71128,haselbi01,1993,1,SEA,AL,58,137,21,35,8,0,5,16.0,2.0,1.0,12,19.0,0.0,1.0,2.0,2.0,5.0
71129,hatchbi01,1993,1,BOS,AL,136,508,71,146,24,3,9,57.0,14.0,7.0,28,46.0,4.0,11.0,11.0,4.0,14.0
71131,hayesch01,1993,1,COL,NL,157,573,89,175,45,2,25,98.0,11.0,6.0,43,82.0,6.0,5.0,1.0,8.0,25.0
71134,hemonsc01,1993,1,OAK,AL,91,215,31,55,16,0,6,26.0,14.0,5.0,32,55.0,0.0,1.0,6.0,1.0,2.0
71135,hendeda01,1993,1,OAK,AL,107,382,37,84,19,0,20,53.0,0.0,3.0,32,113.0,0.0,0.0,0.0,8.0,1.0
71136,henderi01,1993,1,OAK,AL,90,318,77,104,19,1,17,47.0,31.0,6.0,85,46.0,6.0,2.0,0.0,2.0,8.0
71137,henderi01,1993,2,TOR,AL,44,163,37,35,3,1,4,12.0,22.0,2.0,35,19.0,1.0,2.0,1.0,2.0,1.0
71155,hiattph01,1993,1,KCA,AL,81,238,30,52,12,1,7,36.0,6.0,3.0,16,82.0,0.0,7.0,0.0,2.0,8.0
71158,higgike01,1993,1,SDN,NL,71,181,17,40,4,1,0,13.0,0.0,1.0,16,17.0,0.0,3.0,1.0,1.0,7.0
71161,hillgl01,1993,1,CLE,AL,66,174,19,39,7,2,5,25.0,7.0,3.0,11,50.0,1.0,1.0,1.0,4.0,3.0
71170,hoilech01,1993,1,BAL,AL,126,419,80,130,28,0,29,82.0,1.0,1.0,69,94.0,4.0,9.0,3.0,3.0,10.0
71171,hollida01,1993,1,PHI,NL,143,543,104,148,30,4,18,93.0,2.0,3.0,85,109.0,5.0,5.0,0.0,7.0,15.0
71185,howarth01,1993,1,CLE,AL,74,178,26,42,7,0,3,23.0,5.0,1.0,12,42.0,0.0,0.0,0.0,4.0,5.0
71186,howarth01,1993,2,CIN,NL,38,141,22,39,8,3,4,13.0,5.0,6.0,12,21.0,0.0,0.0,0.0,1.0,4.0
71190,hrbekke01,1993,1,MIN,AL,123,392,60,95,11,1,25,83.0,4.0,2.0,71,57.0,6.0,1.0,3.0,4.0,12.0
71193,huletti01,1993,1,BAL,AL,85,260,40,78,15,0,2,23.0,1.0,2.0,23,56.0,1.0,3.0,1.0,2.0,5.0
71194,hulseda01,1993,1,TEX,AL,114,407,71,118,9,10,1,29.0,29.0,9.0,26,57.0,1.0,1.0,5.0,2.0,9.0
71196,hundlto01,1993,1,NYN,NL,130,417,40,95,17,2,11,53.0,1.0,1.0,23,62.0,7.0,2.0,2.0,4.0,10.0
71204,incavpe01,1993,1,PHI,NL,116,368,60,101,16,3,24,89.0,1.0,1.0,21,82.0,1.0,6.0,0.0,7.0,9.0
71206,jacksbo01,1993,1,CHA,AL,85,284,32,66,9,0,16,45.0,0.0,2.0,23,106.0,1.0,0.0,0.0,1.0,5.0
71208,jacksda03,1993,1,TOR,AL,46,176,15,38,8,0,5,19.0,0.0,2.0,8,53.0,0.0,0.0,5.0,0.0,9.0
71211,jahajo01,1993,1,ML4,AL,153,515,78,136,21,0,19,70.0,13.0,9.0,51,109.0,4.0,8.0,4.0,4.0,6.0
71212,jamesch02,1993,1,HOU,NL,65,129,19,33,10,1,6,19.0,2.0,0.0,15,34.0,2.0,1.0,1.0,2.0,2.0
71214,jamesdi01,1993,1,NYA,AL,115,343,62,114,21,2,7,36.0,0.0,0.0,31,31.0,1.0,2.0,1.0,1.0,5.0
71215,javiest01,1993,1,CAL,AL,92,237,33,69,10,4,3,28.0,12.0,2.0,27,33.0,1.0,1.0,1.0,3.0,7.0
71217,jeffegr01,1993,1,SLN,NL,142,544,89,186,24,3,16,83.0,46.0,9.0,62,32.0,7.0,2.0,0.0,4.0,15.0
71218,jeffere01,1993,1,CLE,AL,113,366,35,91,11,2,10,34.0,1.0,3.0,28,78.0,7.0,5.0,3.0,1.0,7.0
71223,johnsho01,1993,1,NYN,NL,72,235,32,56,8,2,7,26.0,6.0,4.0,43,43.0,3.0,0.0,0.0,2.0,3.0
71227,johnsla03,1993,1,CHA,AL,147,540,75,168,18,14,0,47.0,35.0,7.0,36,33.0,1.0,0.0,3.0,0.0,10.0
71231,jonesch05,1993,1,COL,NL,86,209,29,57,11,4,6,31.0,9.0,4.0,10,48.0,1.0,0.0,5.0,1.0,6.0
71237,jordabr01,1993,1,SLN,NL,67,223,33,69,10,6,10,44.0,6.0,6.0,12,35.0,0.0,4.0,0.0,3.0,6.0
71238,jordari02,1993,1,PHI,NL,90,159,21,46,4,1,5,18.0,0.0,0.0,8,32.0,1.0,1.0,0.0,2.0,2.0
71239,jorgete01,1993,1,MIN,AL,59,152,15,34,7,0,1,12.0,1.0,0.0,10,21.0,0.0,0.0,0.0,1.0,7.0
71240,josefe01,1993,1,KCA,AL,149,499,64,126,24,3,6,43.0,31.0,13.0,36,95.0,5.0,1.0,1.0,2.0,5.0
71241,joynewa01,1993,1,KCA,AL,141,497,83,145,36,3,15,65.0,5.0,9.0,66,67.0,13.0,3.0,2.0,5.0,6.0
71243,justida01,1993,1,ATL,NL,157,585,90,158,15,4,40,120.0,3.0,5.0,78,90.0,12.0,3.0,0.0,4.0,9.0
71247,karkoro01,1993,1,CHA,AL,128,403,60,92,17,1,20,54.0,2.0,2.0,29,126.0,1.0,6.0,11.0,4.0,12.0
71248,karroer01,1993,1,LAN,NL,158,619,74,153,27,2,23,80.0,0.0,1.0,34,82.0,1.0,2.0,0.0,3.0,17.0
71250,kellypa03,1993,1,NYA,AL,127,406,49,111,24,1,7,51.0,14.0,11.0,24,68.0,0.0,5.0,10.0,6.0,9.0
71251,kellyro01,1993,1,CIN,NL,78,320,44,102,17,3,9,35.0,21.0,5.0,17,43.0,0.0,2.0,0.0,3.0,10.0
71252,kentje01,1993,1,NYN,NL,140,496,65,134,24,0,21,80.0,4.0,4.0,30,88.0,2.0,8.0,6.0,4.0,11.0
71259,kingje01,1993,1,PIT,NL,158,611,82,180,35,3,9,98.0,8.0,6.0,59,54.0,4.0,4.0,1.0,8.0,17.0
71261,kirbywa01,1993,1,CLE,AL,131,458,71,123,19,5,6,60.0,17.0,5.0,37,58.0,2.0,3.0,7.0,6.0,8.0
71264,kmakjo01,1993,1,ML4,AL,51,110,9,24,5,0,0,7.0,6.0,2.0,14,13.0,0.0,2.0,1.0,0.0,2.0
71265,knoblch01,1993,1,MIN,AL,153,602,82,167,27,4,2,41.0,29.0,11.0,65,44.0,1.0,9.0,4.0,5.0,11.0
71266,knorrra01,1993,1,TOR,AL,39,101,11,25,3,2,4,20.0,0.0,0.0,9,29.0,0.0,0.0,2.0,0.0,2.0
71272,kreutch01,1993,1,DET,AL,119,374,59,107,23,3,15,51.0,2.0,1.0,49,92.0,4.0,3.0,2.0,3.0,5.0
71274,krukjo01,1993,1,PHI,NL,150,535,100,169,33,5,14,85.0,6.0,2.0,111,87.0,10.0,0.0,0.0,5.0,11.0
71276,lakest01,1993,1,CHN,NL,44,120,11,27,6,0,5,13.0,0.0,0.0,4,19.0,3.0,0.0,2.0,0.0,8.0
71277,lampkto01,1993,1,ML4,AL,73,162,22,32,8,0,4,25.0,7.0,3.0,20,26.0,3.0,0.0,2.0,4.0,2.0
71282,lankfra01,1993,1,SLN,NL,127,407,64,97,17,3,7,45.0,14.0,14.0,81,111.0,7.0,3.0,1.0,3.0,5.0
71283,lansimi01,1993,1,MON,NL,141,491,64,141,29,1,3,45.0,23.0,5.0,46,56.0,2.0,5.0,10.0,3.0,16.0
71284,larkiba01,1993,1,CIN,NL,100,384,57,121,20,3,8,51.0,14.0,1.0,51,33.0,6.0,1.0,1.0,3.0,13.0
71285,larkige01,1993,1,MIN,AL,56,144,17,38,7,1,1,19.0,0.0,1.0,21,16.0,3.0,2.0,2.0,4.0,5.0
71292,leema02,1993,1,TEX,AL,73,205,31,45,3,1,1,12.0,2.0,4.0,22,39.0,3.0,2.0,9.0,1.0,2.0
71299,lemkema01,1993,1,ATL,NL,151,493,52,124,19,2,7,49.0,1.0,2.0,65,50.0,13.0,0.0,5.0,6.0,21.0
71303,lewisda01,1993,1,SFN,NL,136,522,84,132,17,7,2,48.0,46.0,15.0,30,40.0,0.0,7.0,12.0,1.0,4.0
71307,leyriji01,1993,1,NYA,AL,95,259,43,80,14,0,14,53.0,0.0,0.0,37,59.0,3.0,8.0,0.0,1.0,12.0
71310,lindjo01,1993,1,KCA,AL,136,431,33,107,13,2,0,37.0,3.0,2.0,13,36.0,0.0,2.0,13.0,5.0,7.0
71315,liriane01,1993,1,COL,NL,48,151,28,46,6,3,2,15.0,6.0,4.0,18,22.0,2.0,0.0,5.0,1.0,6.0
71316,listapa01,1993,1,ML4,AL,98,356,50,87,15,1,3,30.0,18.0,9.0,37,70.0,0.0,3.0,5.0,2.0,7.0
71317,littogr01,1993,1,SEA,AL,72,174,25,52,17,0,3,25.0,0.0,1.0,18,30.0,2.0,1.0,5.0,1.0,6.0
71318,livinsc01,1993,1,DET,AL,98,304,39,89,10,2,2,39.0,1.0,3.0,19,32.0,1.0,0.0,1.0,6.0,4.0
71320,loftoke01,1993,1,CLE,AL,148,569,116,185,28,8,1,42.0,70.0,14.0,81,83.0,6.0,1.0,2.0,4.0,8.0
71326,lovulto01,1993,1,CAL,AL,116,367,42,92,20,0,6,30.0,7.0,6.0,36,49.0,1.0,1.0,3.0,2.0,8.0
71329,lydysc01,1993,1,OAK,AL,41,102,11,23,5,0,2,7.0,2.0,0.0,8,39.0,0.0,1.0,0.0,0.0,1.0
71331,maaske01,1993,1,NYA,AL,59,151,20,31,4,0,9,25.0,1.0,1.0,24,32.0,2.0,1.0,0.0,1.0,2.0
71333,macfami01,1993,1,KCA,AL,117,388,55,106,27,0,20,67.0,2.0,5.0,40,83.0,2.0,16.0,1.0,6.0,8.0
71334,macksh01,1993,1,MIN,AL,128,503,66,139,30,4,10,61.0,15.0,5.0,41,76.0,1.0,4.0,3.0,2.0,13.0
71338,magadda01,1993,1,FLO,NL,66,227,22,65,12,0,4,29.0,0.0,1.0,44,30.0,4.0,1.0,0.0,3.0,3.0
71339,magadda01,1993,2,SEA,AL,71,228,27,59,11,0,1,21.0,2.0,0.0,36,33.0,3.0,0.0,2.0,3.0,9.0
71345,maldoca01,1993,1,CHN,NL,70,140,8,26,5,0,3,15.0,0.0,0.0,13,40.0,0.0,1.0,0.0,0.0,3.0
71349,manwaki01,1993,1,SFN,NL,130,432,48,119,15,1,5,49.0,1.0,3.0,41,76.0,13.0,6.0,5.0,2.0,14.0
71353,martial03,1993,1,PIT,NL,143,480,85,135,26,8,18,64.0,16.0,9.0,42,122.0,5.0,1.0,2.0,3.0,5.0
71354,martica02,1993,1,CLE,AL,80,262,26,64,10,0,5,31.0,1.0,1.0,20,29.0,3.0,0.0,0.0,3.0,5.0
71356,martida01,1993,1,SFN,NL,91,241,28,58,12,1,5,27.0,6.0,3.0,27,39.0,3.0,0.0,0.0,0.0,5.0
71359,martied01,1993,1,SEA,AL,42,135,20,32,7,0,4,13.0,0.0,0.0,28,19.0,1.0,0.0,1.0,1.0,4.0
71364,martiti02,1993,1,SEA,AL,109,408,49,108,25,1,17,60.0,0.0,3.0,45,56.0,9.0,5.0,3.0,3.0,7.0
71367,mattido01,1993,1,NYA,AL,134,530,78,154,27,2,17,86.0,0.0,0.0,61,42.0,9.0,2.0,0.0,3.0,20.0
71370,mayde01,1993,1,CHN,NL,128,465,62,137,25,2,10,77.0,10.0,3.0,31,41.0,6.0,1.0,0.0,6.0,15.0
71371,maynebr01,1993,1,KCA,AL,71,205,22,52,9,1,2,22.0,3.0,2.0,18,31.0,7.0,1.0,3.0,0.0,6.0
71373,mccarda01,1993,1,MIN,AL,98,350,36,75,15,2,2,21.0,2.0,6.0,19,80.0,0.0,1.0,1.0,0.0,13.0
71375,mcclell01,1993,1,PIT,NL,88,181,21,40,11,1,2,19.0,0.0,3.0,23,17.0,1.0,0.0,1.0,2.0,4.0
71381,mcgeewi01,1993,1,SFN,NL,130,475,53,143,28,1,4,46.0,10.0,9.0,38,67.0,7.0,1.0,3.0,2.0,12.0
71383,mcgrifr01,1993,1,SDN,NL,83,302,52,83,11,1,18,46.0,4.0,3.0,42,55.0,4.0,1.0,0.0,4.0,9.0
71384,mcgrifr01,1993,2,ATL,NL,68,255,59,79,18,1,19,55.0,1.0,0.0,34,51.0,2.0,1.0,0.0,1.0,5.0
71389,mcknije01,1993,1,NYN,NL,105,164,19,42,3,1,2,13.0,0.0,0.0,13,31.0,0.0,1.0,3.0,2.0,3.0
71390,mclemma01,1993,1,BAL,AL,148,581,81,165,27,5,4,72.0,21.0,15.0,64,92.0,4.0,1.0,11.0,6.0,21.0
71394,mcraebr01,1993,1,KCA,AL,153,627,78,177,28,9,12,69.0,23.0,14.0,37,105.0,1.0,4.0,14.0,3.0,8.0
71395,mcreyke01,1993,1,KCA,AL,110,351,44,86,22,4,11,42.0,2.0,2.0,37,56.0,6.0,1.0,1.0,3.0,8.0
71397,mearepa01,1993,1,MIN,AL,111,346,33,87,14,3,0,33.0,4.0,5.0,7,52.0,0.0,1.0,4.0,3.0,11.0
71398,mejiaro02,1993,1,COL,NL,65,229,31,53,14,5,5,20.0,4.0,1.0,13,63.0,1.0,1.0,4.0,1.0,2.0
71400,melvibo01,1993,1,BOS,AL,77,176,13,39,7,0,3,23.0,0.0,0.0,7,44.0,0.0,1.0,3.0,3.0,2.0
71405,merceor01,1993,1,PIT,NL,137,447,68,140,26,4,8,70.0,3.0,3.0,77,64.0,10.0,1.0,0.0,2.0,9.0
71416,milleke01,1993,1,KCA,AL,37,108,9,18,3,0,0,3.0,3.0,1.0,8,19.0,0.0,1.0,0.0,1.0,3.0
71418,millira01,1993,1,CIN,NL,83,234,30,64,11,1,6,29.0,0.0,2.0,46,49.0,0.0,1.0,0.0,1.0,3.0
71425,mitchke01,1993,1,CIN,NL,93,323,56,110,21,3,19,64.0,1.0,0.0,25,48.0,4.0,1.0,0.0,4.0,14.0
71429,molitpa01,1993,1,TOR,AL,160,636,121,211,37,5,22,111.0,22.0,4.0,77,71.0,3.0,3.0,1.0,8.0,13.0
71436,moranmi01,1993,1,PHI,NL,120,425,57,105,19,9,3,33.0,13.0,2.0,34,73.0,2.0,5.0,4.0,2.0,7.0
71438,morriha02,1993,1,CIN,NL,101,379,48,120,18,0,7,49.0,2.0,2.0,34,51.0,4.0,2.0,0.0,6.0,5.0
71445,munozpe01,1993,1,MIN,AL,104,326,34,76,11,1,13,38.0,1.0,2.0,25,97.0,2.0,3.0,0.0,0.0,7.0
71448,murraed02,1993,1,NYN,NL,154,610,77,174,28,1,27,100.0,2.0,2.0,40,61.0,4.0,0.0,0.0,9.0,24.0
71451,myersgr01,1993,1,CAL,AL,108,290,27,74,10,0,7,40.0,3.0,3.0,17,47.0,2.0,2.0,3.0,3.0,8.0
71454,naehrti01,1993,1,BOS,AL,39,127,14,42,10,0,1,17.0,1.0,0.0,10,26.0,0.0,0.0,3.0,1.0,3.0
71456,natalro01,1993,1,FLO,NL,41,117,3,25,4,1,1,6.0,1.0,0.0,6,22.0,0.0,4.0,3.0,1.0,6.0
71460,neeltr01,1993,1,OAK,AL,123,427,59,124,21,0,19,63.0,3.0,5.0,49,101.0,5.0,4.0,0.0,2.0,7.0
71472,nilssda01,1993,1,ML4,AL,100,296,35,76,10,2,7,40.0,3.0,6.0,37,36.0,5.0,0.0,4.0,3.0,10.0
71473,nixonot01,1993,1,ATL,NL,134,461,77,124,12,3,1,24.0,47.0,13.0,61,63.0,2.0,0.0,5.0,5.0,10.0
71474,nokesma01,1993,1,NYA,AL,76,217,25,54,8,0,10,35.0,0.0,0.0,16,31.0,2.0,2.0,0.0,3.0,4.0
71478,obriech01,1993,1,NYN,NL,67,188,15,48,11,0,4,23.0,1.0,1.0,14,14.0,1.0,2.0,3.0,1.0,4.0
71479,obriepe03,1993,1,SEA,AL,72,210,30,54,7,0,7,27.0,0.0,0.0,26,21.0,4.0,0.0,0.0,3.0,8.0
71481,offerjo01,1993,1,LAN,NL,158,590,77,159,21,6,1,62.0,30.0,13.0,71,75.0,7.0,2.0,25.0,8.0,12.0
71484,olerujo01,1993,1,TOR,AL,158,551,109,200,54,2,24,107.0,0.0,2.0,114,65.0,33.0,7.0,0.0,7.0,12.0
71487,olivejo01,1993,1,CIN,NL,139,482,40,115,28,0,14,75.0,0.0,0.0,27,91.0,2.0,1.0,2.0,9.0,13.0
71489,olsongr02,1993,1,ATL,NL,83,262,23,59,10,0,4,24.0,1.0,0.0,29,27.0,0.0,1.0,2.0,1.0,11.0
71490,oneilpa01,1993,1,NYA,AL,141,498,71,155,34,1,20,75.0,2.0,4.0,44,69.0,5.0,2.0,0.0,3.0,13.0
71495,orsuljo01,1993,1,NYN,NL,134,409,59,116,15,4,8,35.0,5.0,4.0,28,25.0,1.0,2.0,0.0,2.0,6.0
71496,ortizju01,1993,1,CLE,AL,95,249,19,55,13,0,0,20.0,1.0,0.0,11,26.0,1.0,5.0,4.0,1.0,10.0
71503,owensp01,1993,1,NYA,AL,103,334,41,78,16,2,2,20.0,3.0,2.0,29,30.0,2.0,0.0,3.0,1.0,6.0
71504,paglimi01,1993,1,MIN,AL,83,253,31,74,16,4,3,23.0,6.0,6.0,18,34.0,2.0,5.0,2.0,1.0,5.0
71505,paglimi01,1993,2,BAL,AL,33,117,24,38,9,0,6,21.0,0.0,0.0,8,15.0,0.0,1.0,0.0,0.0,2.0
71506,pagnoto01,1993,1,SLN,NL,92,330,31,85,15,1,7,41.0,1.0,0.0,19,30.0,6.0,1.0,0.0,5.0,7.0
71510,palmede01,1993,1,TEX,AL,148,519,88,127,31,2,33,96.0,11.0,10.0,53,154.0,4.0,8.0,0.0,5.0,5.0
71511,palmera01,1993,1,TEX,AL,160,597,124,176,40,2,37,105.0,22.0,3.0,73,85.0,22.0,5.0,2.0,9.0,8.0
71512,pappaer01,1993,1,SLN,NL,82,228,25,63,12,0,1,28.0,1.0,3.0,35,35.0,2.0,0.0,0.0,3.0,7.0
71513,paquecr01,1993,1,OAK,AL,105,393,35,86,20,4,12,46.0,4.0,2.0,14,108.0,2.0,0.0,1.0,1.0,7.0
71519,pasquda01,1993,1,CHA,AL,78,176,22,36,10,1,5,20.0,2.0,2.0,26,51.0,1.0,0.0,1.0,3.0,3.0
71525,peltida01,1993,1,TEX,AL,65,160,23,43,7,1,1,17.0,0.0,4.0,20,27.0,0.0,1.0,1.0,1.0,3.0
71526,penage01,1993,1,SLN,NL,74,254,34,65,19,2,5,30.0,13.0,5.0,25,71.0,0.0,4.0,4.0,2.0,3.0
71527,penato01,1993,1,BOS,AL,126,304,20,55,11,0,4,19.0,1.0,3.0,25,46.0,0.0,2.0,13.0,3.0,12.0
71528,pendlte01,1993,1,ATL,NL,161,633,81,172,33,1,17,84.0,5.0,1.0,36,97.0,5.0,3.0,3.0,7.0,18.0
71531,perezed01,1993,1,CAL,AL,52,180,16,45,6,2,4,30.0,5.0,4.0,9,39.0,0.0,2.0,0.0,1.0,4.0
71536,petrage01,1993,1,TEX,AL,59,133,16,32,5,0,1,13.0,2.0,0.0,22,17.0,3.0,0.0,1.0,0.0,5.0
71538,phillto02,1993,1,DET,AL,151,566,113,177,27,0,7,57.0,16.0,11.0,132,102.0,5.0,4.0,1.0,4.0,11.0
71539,piazzmi01,1993,1,LAN,NL,149,547,81,174,24,2,35,112.0,3.0,4.0,46,86.0,6.0,3.0,0.0,6.0,10.0
71543,plantph01,1993,1,SDN,NL,138,462,67,111,20,1,34,100.0,4.0,5.0,61,124.0,7.0,7.0,1.0,5.0,4.0
71547,polonlu01,1993,1,CAL,AL,152,576,75,156,17,6,1,32.0,55.0,24.0,48,53.0,7.0,2.0,8.0,3.0,7.0
71557,princto01,1993,1,PIT,NL,66,179,14,35,14,0,2,24.0,1.0,1.0,13,38.0,2.0,7.0,2.0,3.0,5.0
71558,puckeki01,1993,1,MIN,AL,156,622,89,184,39,3,22,89.0,8.0,6.0,47,93.0,7.0,7.0,1.0,5.0,15.0
71562,quintca01,1993,1,BOS,AL,101,303,31,74,5,0,1,19.0,1.0,0.0,31,52.0,2.0,2.0,5.0,2.0,13.0
71564,raineti01,1993,1,CHA,AL,115,415,75,127,16,4,16,54.0,21.0,7.0,64,35.0,4.0,3.0,2.0,2.0,7.0
71568,readyra01,1993,1,MON,NL,40,134,22,34,8,1,1,10.0,2.0,1.0,23,8.0,0.0,1.0,1.0,0.0,4.0
71570,rebouje01,1993,1,MIN,AL,109,240,33,62,8,0,1,15.0,5.0,5.0,35,37.0,0.0,2.0,5.0,1.0,6.0
71571,redusga01,1993,1,TEX,AL,77,222,28,64,12,4,6,31.0,4.0,4.0,23,35.0,1.0,0.0,0.0,3.0,3.0
71572,reedje02,1993,1,SFN,NL,66,119,10,31,3,0,6,12.0,0.0,1.0,16,22.0,4.0,0.0,0.0,1.0,2.0
71573,reedjo01,1993,1,LAN,NL,132,445,48,123,21,2,2,31.0,1.0,3.0,38,40.0,10.0,1.0,17.0,3.0,16.0
71577,reimeke01,1993,1,ML4,AL,125,437,53,109,22,1,13,60.0,5.0,4.0,30,72.0,4.0,5.0,1.0,4.0,12.0
